review,label
"매우 차량 인수인계가 매우 꼼꼼하고 전문적이었습니다 만족해요 ㅎㅎ",1
"아주 차량에 흠집 하나 없이 안전하게 배송되었습니다 ㅎㅎ",1
"굉장히 예약 시 들었던 가격보다 더 많이 청구되었습니다 최악 ㅜㅜ",0
"상당히 배송 중 상황을 전혀 알려주지 않아서 답답했습니다 별로 ㅜㅜ",0
"너무 기사님 태도가 불친절해서 기분이 상했어요 최악 ㅜㅜ",0
"너무 가격 대비 서비스가 정말 훌륭했습니다 좋아요!!",1
"매우 배송 중 상황을 전혀 알려주지 않아서 답답했습니다 별로.",0
"정말 차량 키를 분실할 뻔해서 아찔했습니다 불만족...",0
"상당히 추가 비용이 계속 발생해서 당황스러웠습니다 실망.",0
"너무 약속 시간을 지키지 않고 연락도 없었어요 최악 ㅠㅠ",0
"완전 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 만족해요 ㅎㅎ",1
"완전 기사님이 운전을 거칠게 하셔서 불안했습니다 최악 ㅠㅠ",0
"아주 차량 상태를 사진으로 보내주셔서 투명했습니다!",1
"상당히 비오는 날씨에도 차량을 깨끗하게 관리해주셨어요 감사합니다 ^^",1
"진짜 약속 시간보다 일찍 도착해주셔서 감사했습니다 감사합니다.",1
"정말 빠른 배송으로 급한 일정에 큰 도움이 되었어요 추천해요!.",1
"아주 차량에 이상한 냄새가 나서 환기하느라 힘들었어요 비추천 ㅠㅠ",0
"매우 신차 탁송이었는데 완벽하게 배송해주셨습니다 최고예요.",1
"굉장히 실시간으로 위치를 확인할 수 있어서 편리했어요 추천해요! ㅎㅎ",1
"아주 추가 비용이 계속 발생해서 당황스러웠습니다 최악...",0
"너무 가격 대비 서비스가 정말 훌륭했습니다 최고예요!",1
"아주 차량 키 인계도 안전하게 잘 이루어졌어요 감사합니다 ㅎㅎ",1
"매우 다음에도 꼭 이용하고 싶은 서비스입니다 강추합니다!!",1
"상당히 실시간으로 위치를 확인할 수 있어서 편리했어요 강추합니다 ^^",1
"정말 추가 비용이 계속 발생해서 당황스러웠습니다 개선 필요 ㅠㅠ",0
"상당히 기사님이 정말 친절하시고 차량도 깨끗하게 관리되어 있었어요 만족해요 ㅎㅎ",1
"굉장히 다시는 이용하고 싶지 않은 서비스입니다 불만족 ㅜㅜ",0
"다시는 이용하고 싶지 않은 서비스입니다 비추천 ㅜㅜ",0
"굉장히 차량에 작은 흠집이 생겨서 실망스러웠습니다 비추천 ㅜㅜ",0
"정말 기사님 태도가 불친절해서 기분이 상했어요 개선 필요 ㅠㅠ",0
"매우 실시간으로 위치를 확인할 수 있어서 편리했어요 만족해요!",1
"완전 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 최고예요!",1
"정말 예약 확인도 제대로 안 되어있어서 혼란스러웠어요 별로.",0
"매우 차량에 흠집 하나 없이 안전하게 배송되었습니다 최고예요 ㅎㅎ",1
"완전 기대 이상의 서비스였어요 정말 만족합니다.",1
"완전 차량 인수인계가 너무 대충 이루어졌어요...",0
"너무 야간 탁송도 문제없이 잘 처리해주셨어요 감사합니다 ㅎㅎ",1
"완전 빠른 배송으로 급한 일정에 큰 도움이 되었어요 감사합니다 ㅎㅎ",1
"정말 다시는 이용하고 싶지 않은 서비스입니다 실망 ㅜㅜ",0
"아주 전화를 해도 계속 안 받으셔서 답답했어요 비추천...",0
"진짜 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 최고예요 ^^",1
"정말 고객 응대가 불친절해서 기분이 나빴어요 별로.",0
"아주 차량이 더러운 상태로 도착해서 놀랐습니다 실망...",0
"아주 차량 상태 사진을 요청했는데 보내주지 않았습니다 개선 필요.",0
"아주 전화를 해도 계속 안 받으셔서 답답했어요 실망 ㅠㅠ",0
"굉장히 설명과 다른 서비스를 받아서 실망했습니다 별로 ㅜㅜ",0
"매우 배송이 너무 오래 걸려서 불편했어요 개선 필요...",0
"정말 차량에 흠집 하나 없이 안전하게 배송되었습니다!",1
"아주 장거리인데도 추가 비용 없이 정확한 견적이었습니다 감사합니다 ^^",1
"정말 기사님이 운전을 거칠게 하셔서 불안했습니다 비추천 ㅠㅠ",0
"아주 추천받아서 이용했는데 역시 믿을만한 업체네요 강추합니다 ^^",1
"정말 예약 확인도 제대로 안 되어있어서 혼란스러웠어요 별로 ㅜㅜ",0
"보험 처리도 확실하게 되어있어 안전했습니다 최고예요!!",1
"너무 차량 인수인계가 너무 대충 이루어졌어요 개선 필요.",0
"굉장히 기사님의 운전 실력이 뛰어나서 믿고 맡길 수 있었습니다 좋아요!!",1
"너무 다음에도 꼭 이용하고 싶은 서비스입니다 만족해요!",1
"기사님이 운전을 거칠게 하셔서 불안했습니다 ㅜㅜ",0
"매우 장거리 탁송이었는데 차량이 무사히 잘 도착했어요 최고예요 ㅎㅎ",1
"상당히 차량에 흠집 하나 없이 안전하게 배송되었습니다 강추합니다.",1
"문의사항에 빠르게 답변해주셔서 좋았습니다 만족해요 ^^",1
"상당히 실시간으로 위치를 확인할 수 있어서 편리했어요 감사합니다.",1
"완전 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 감사합니다 ^^",1
"매우 비오는 날씨에도 차량을 깨끗하게 관리해주셨어요 감사합니다!",1
"아주 가격 대비 서비스가 정말 훌륭했습니다 추천해요!!",1
"아주 고객 응대가 불친절해서 기분이 나빴어요...",0
"너무 기대 이상의 서비스였어요 정말 만족합니다 최고예요!!",1
"완전 기사님 태도가 불친절해서 기분이 상했어요 비추천 ㅠㅠ",0
"완전 배송이 너무 오래 걸려서 불편했어요 불만족...",0
"상당히 다음에도 꼭 이용하고 싶은 서비스입니다 감사합니다!",1
"타 업체보다 가격도 합리적이고 서비스도 좋았어요 ^^",1
"너무 예약 확인도 제대로 안 되어있어서 혼란스러웠어요...",0
"정말 차량 키 인계도 안전하게 잘 이루어졌어요 ㅎㅎ",1
"진짜 약속을 여러 번 변경해서 신뢰가 가지 않았어요 별로...",0
"진짜 장거리 탁송이었는데 차량이 무사히 잘 도착했어요.",1
"아주 전화 응대가 친절하고 예약 과정이 간편했습니다 최고예요!",1
"아주 타 업체보다 가격도 합리적이고 서비스도 좋았어요 최고예요!",1
"상당히 고객 응대가 불친절해서 기분이 나빴어요 최악...",0
"매우 다시는 이용하고 싶지 않은 서비스입니다 비추천 ㅠㅠ",0
"다시는 이용하고 싶지 않은 서비스입니다 실망.",0
"상당히 차량 내부에 담배 냄새가 나서 불쾌했습니다 개선 필요 ㅜㅜ",0
"진짜 차량 키를 분실할 뻔해서 아찔했습니다 ㅜㅜ",0
"매우 다시는 이용하고 싶지 않은 서비스입니다 개선 필요.",0
"상당히 야간 탁송도 문제없이 잘 처리해주셨어요 만족해요!",1
"매우 야간 탁송도 문제없이 잘 처리해주셨어요 좋아요!.",1
"차량에 흠집 하나 없이 안전하게 배송되었습니다 최고예요 ㅎㅎ",1
"굉장히 차량 인수인계가 매우 꼼꼼하고 전문적이었습니다 강추합니다.",1
"장거리인데도 추가 비용 없이 정확한 견적이었습니다 추천해요!!!",1
"상당히 문의사항에 빠르게 답변해주셔서 좋았습니다 최고예요 ㅎㅎ",1
"약속 시간보다 일찍 도착해주셔서 감사했습니다 강추합니다!!",1
"너무 기대 이상의 서비스였어요 정말 만족합니다 최고예요.",1
"아주 장거리 탁송이었는데 차량이 무사히 잘 도착했어요 ㅎㅎ",1
"차량 인수인계가 매우 꼼꼼하고 전문적이었습니다 최고예요!",1
"배송 중 상황을 전혀 알려주지 않아서 답답했습니다 개선 필요...",0
"매우 배송 중 차량 상태를 계속 알려주셔서 안심할 수 있었어요 만족해요.",1
"상당히 보험 처리가 제대로 안 되어있어서 걱정됐습니다 별로.",0
"빠른 배송으로 급한 일정에 큰 도움이 되었어요 추천해요! ^^",1
"굉장히 기사님이 정말 친절하시고 차량도 깨끗하게 관리되어 있었어요 만족해요 ^^",1
"완전 기사님과 연락이 잘 안 되어서 불안했어요...",0
"굉장히 다시는 이용하고 싶지 않은 서비스입니다 개선 필요...",0
"차량에 흠집 하나 없이 안전하게 배송되었습니다 추천해요!.",1
"약속 시간보다 일찍 도착해주셔서 감사했습니다 추천해요! ㅎㅎ",1
"정말 추가 비용이 계속 발생해서 당황스러웠습니다 최악.",0
"완전 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 강추합니다 ^^",1
"예약 시 들었던 가격보다 더 많이 청구되었습니다 최악 ㅠㅠ",0
"굉장히 야간 탁송도 문제없이 잘 처리해주셨어요 최고예요!!",1
"완전 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 좋아요!!",1
"보험 처리도 확실하게 되어있어 안전했습니다 ^^",1
"굉장히 전화를 해도 계속 안 받으셔서 답답했어요 실망 ㅠㅠ",0
"진짜 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 추천해요!!!",1
"예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 ^^",1
"예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 좋아요! ㅎㅎ",1
"너무 차량 인수인계가 매우 꼼꼼하고 전문적이었습니다 최고예요 ㅎㅎ",1
"상당히 차량 내부에 담배 냄새가 나서 불쾌했습니다 비추천 ㅜㅜ",0
"보험 처리도 확실하게 되어있어 안전했습니다 ^^",1
"정말 기사님의 운전 실력이 뛰어나서 믿고 맡길 수 있었습니다 추천해요!.",1
"상당히 예약 확인도 제대로 안 되어있어서 혼란스러웠어요 개선 필요 ㅠㅠ",0
"굉장히 다음에도 꼭 이용하고 싶은 서비스입니다 추천해요!.",1
"상당히 실시간으로 위치를 확인할 수 있어서 편리했어요 강추합니다!!",1
"완전 약속 시간을 지키지 않고 연락도 없었어요 불만족...",0
"진짜 장거리인데도 추가 비용 없이 정확한 견적이었습니다 강추합니다.",1
"정말 문의사항에 빠르게 답변해주셔서 좋았습니다 최고예요!",1
"매우 차량 키 인계도 안전하게 잘 이루어졌어요!",1
"상당히 추가 비용이 계속 발생해서 당황스러웠습니다 불만족...",0
"진짜 추가 비용이 계속 발생해서 당황스러웠습니다 별로 ㅠㅠ",0
"정말 환불 요청했는데 처리가 안 되고 있어요 불만족 ㅠㅠ",0
"정말 차량 상태 사진을 요청했는데 보내주지 않았습니다 개선 필요...",0
"다음에도 꼭 이용하고 싶은 서비스입니다 추천해요! ^^",1
"진짜 비오는 날씨에도 차량을 깨끗하게 관리해주셨어요 만족해요!!",1
"매우 차량 내부에 담배 냄새가 나서 불쾌했습니다 실망 ㅜㅜ",0
"아주 장거리인데도 추가 비용 없이 정확한 견적이었습니다 좋아요!!!",1
"진짜 기사님이 경력이 많으셔서 믿음이 갔어요!",1
"완전 타 업체보다 가격도 합리적이고 서비스도 좋았어요 만족해요 ^^",1
"매우 차량 상태를 사진으로 보내주셔서 투명했습니다 좋아요!!!",1
"아주 실시간으로 위치를 확인할 수 있어서 편리했어요 ㅎㅎ",1
"굉장히 다음에도 꼭 이용하고 싶은 서비스입니다 좋아요! ㅎㅎ",1
"매우 고급 차량인데도 안심하고 맡길 수 있었습니다 강추합니다 ㅎㅎ",1
"굉장히 예약 시 들었던 가격보다 더 많이 청구되었습니다.",0
"너무 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 추천해요! ㅎㅎ",1
"아주 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 만족해요.",1
"너무 신차 탁송이었는데 완벽하게 배송해주셨습니다 만족해요 ^^",1
"완전 차량 점검을 대충 하고 출발하셔서 걱정됐어요 개선 필요 ㅜㅜ",0
"상당히 예약 시 들었던 가격보다 더 많이 청구되었습니다 개선 필요 ㅠㅠ",0
"굉장히 기사님의 운전 실력이 뛰어나서 믿고 맡길 수 있었습니다 만족해요 ^^",1
"상당히 차량 점검을 대충 하고 출발하셔서 걱정됐어요 개선 필요 ㅜㅜ",0
"비오는 날씨에도 차량을 깨끗하게 관리해주셨어요 추천해요!!!",1
"아주 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 ^^",1
"완전 약속을 여러 번 변경해서 신뢰가 가지 않았어요 별로 ㅠㅠ",0
"차량 인도 시 세차까지 해주셔서 감동이었어요 강추합니다!",1
"완전 추가 비용이 계속 발생해서 당황스러웠습니다 개선 필요...",0
"진짜 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 추천해요!.",1
"장거리 탁송이었는데 차량이 무사히 잘 도착했어요 ^^",1
"정말 전화 응대가 친절하고 예약 과정이 간편했습니다 좋아요!!!",1
"진짜 기사님 태도가 불친절해서 기분이 상했어요 실망.",0
"정말 고객 응대가 불친절해서 기분이 나빴어요 불만족 ㅠㅠ",0
"너무 전화 응대가 친절하고 예약 과정이 간편했습니다 추천해요!!!",1
"아주 추가 비용이 계속 발생해서 당황스러웠습니다 실망 ㅜㅜ",0
"매우 타 업체보다 가격도 합리적이고 서비스도 좋았어요 감사합니다 ^^",1
"완전 기대 이상의 서비스였어요 정말 만족합니다 좋아요! ㅎㅎ",1
"아주 추천받아서 이용했는데 역시 믿을만한 업체네요 강추합니다 ^^",1
"굉장히 장거리인데도 추가 비용 없이 정확한 견적이었습니다 만족해요.",1
"매우 타 업체보다 가격도 합리적이고 서비스도 좋았어요 좋아요!!!",1
"진짜 다음에도 꼭 이용하고 싶은 서비스입니다 좋아요!.",1
"완전 장거리 탁송이었는데 차량이 무사히 잘 도착했어요 감사합니다 ㅎㅎ",1
"아주 추천받아서 이용했는데 역시 믿을만한 업체네요 만족해요!",1
"아주 약속 시간을 지키지 않고 연락도 없었어요 실망.",0
"아주 빠른 배송으로 급한 일정에 큰 도움이 되었어요 추천해요!!!",1
"아주 실시간으로 위치를 확인할 수 있어서 편리했어요!",1
"정말 배송 중 상황을 전혀 알려주지 않아서 답답했습니다 별로...",0
"매우 차량에 이상한 냄새가 나서 환기하느라 힘들었어요 최악 ㅜㅜ",0
"정말 기대 이상의 서비스였어요 정말 만족합니다 좋아요! ^^",1
"굉장히 기사님이 정말 친절하시고 차량도 깨끗하게 관리되어 있었어요 추천해요!!!",1
"완전 전화를 해도 계속 안 받으셔서 답답했어요 최악 ㅜㅜ",0
"아주 고객 응대가 불친절해서 기분이 나빴어요 불만족 ㅠㅠ",0
"진짜 실시간으로 위치를 확인할 수 있어서 편리했어요 감사합니다!!",1
"정말 보험 처리가 제대로 안 되어있어서 걱정됐습니다 개선 필요...",0
"진짜 추천받아서 이용했는데 역시 믿을만한 업체네요 최고예요 ^^",1
"아주 배송이 너무 오래 걸려서 불편했어요 최악.",0
"타 업체보다 가격도 합리적이고 서비스도 좋았어요 만족해요 ㅎㅎ",1
"굉장히 장거리 탁송이었는데 차량이 무사히 잘 도착했어요 좋아요!!",1
"아주 차량 키 인계도 안전하게 잘 이루어졌어요!",1
"너무 기사님이 운전을 거칠게 하셔서 불안했습니다 별로.",0
"정말 추가 비용이 계속 발생해서 당황스러웠습니다...",0
"기사님이 경력이 많으셔서 믿음이 갔어요!!",1
"상당히 차량 점검을 대충 하고 출발하셔서 걱정됐어요 불만족 ㅜㅜ",0
"차량 내부에 담배 냄새가 나서 불쾌했습니다 최악...",0
"매우 차량 인도 시 세차까지 해주셔서 감동이었어요!!",1
"완전 야간 탁송도 문제없이 잘 처리해주셨어요.",1
"굉장히 환불 요청했는데 처리가 안 되고 있어요 비추천 ㅜㅜ",0
"진짜 차량 상태 사진을 요청했는데 보내주지 않았습니다 실망 ㅜㅜ",0
"진짜 기사님의 운전 실력이 뛰어나서 믿고 맡길 수 있었습니다 강추합니다.",1
"매우 실시간으로 위치를 확인할 수 있어서 편리했어요 감사합니다!",1
"가격 대비 서비스가 정말 훌륭했습니다 강추합니다 ㅎㅎ",1
"상당히 차량 인도 시 세차까지 해주셔서 감동이었어요 좋아요! ^^",1
"아주 예약 확인도 제대로 안 되어있어서 혼란스러웠어요 개선 필요 ㅠㅠ",0
"매우 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 추천해요! ^^",1
"완전 약속을 여러 번 변경해서 신뢰가 가지 않았어요 비추천.",0
"정말 장거리 탁송이었는데 차량이 무사히 잘 도착했어요 추천해요! ㅎㅎ",1
"상당히 차량 점검을 대충 하고 출발하셔서 걱정됐어요 불만족...",0
"매우 기대 이상의 서비스였어요 정말 만족합니다 최고예요!!",1
"상당히 추가 비용이 계속 발생해서 당황스러웠습니다 최악.",0
"굉장히 야간 탁송도 문제없이 잘 처리해주셨어요 강추합니다 ^^",1
"장거리 탁송이었는데 차량이 무사히 잘 도착했어요 만족해요 ㅎㅎ",1
"매우 전화를 해도 계속 안 받으셔서 답답했어요 별로 ㅠㅠ",0
"보험 처리가 제대로 안 되어있어서 걱정됐습니다 비추천...",0
"굉장히 타 업체보다 가격도 합리적이고 서비스도 좋았어요 강추합니다!",1
"너무 약속을 여러 번 변경해서 신뢰가 가지 않았어요 실망 ㅠㅠ",0
"너무 빠른 배송으로 급한 일정에 큰 도움이 되었어요 감사합니다 ^^",1
"진짜 빠른 배송으로 급한 일정에 큰 도움이 되었어요 좋아요!.",1
"매우 빠른 배송으로 급한 일정에 큰 도움이 되었어요 ㅎㅎ",1
"굉장히 차량 인도 시 세차까지 해주셔서 감동이었어요 감사합니다 ㅎㅎ",1
"굉장히 배송 중 상황을 전혀 알려주지 않아서 답답했습니다.",0
"너무 배송 중 차량 상태를 계속 알려주셔서 안심할 수 있었어요 감사합니다!",1
"굉장히 환불 요청했는데 처리가 안 되고 있어요 별로 ㅜㅜ",0
"완전 기사님이 경력이 많으셔서 믿음이 갔어요!!",1
"완전 기사님이 정말 친절하시고 차량도 깨끗하게 관리되어 있었어요 추천해요!.",1
"정말 차량에 작은 흠집이 생겨서 실망스러웠습니다 ㅜㅜ",0
"완전 차량 상태를 사진으로 보내주셔서 투명했습니다 추천해요! ㅎㅎ",1
"완전 빠른 배송으로 급한 일정에 큰 도움이 되었어요 최고예요 ^^",1
"진짜 차량 내부에 담배 냄새가 나서 불쾌했습니다 개선 필요 ㅠㅠ",0
"굉장히 차량 인수인계가 너무 대충 이루어졌어요 비추천.",0
"완전 환불 요청했는데 처리가 안 되고 있어요 ㅠㅠ",0
"예약 확인도 제대로 안 되어있어서 혼란스러웠어요 별로 ㅜㅜ",0
"굉장히 실시간으로 위치를 확인할 수 있어서 편리했어요 감사합니다.",1
"완전 가격 대비 서비스가 정말 훌륭했습니다 추천해요!.",1
"정말 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 최고예요 ^^",1
"아주 신차 탁송이었는데 완벽하게 배송해주셨습니다 만족해요!",1
"진짜 약속 시간보다 일찍 도착해주셔서 감사했습니다 만족해요!!",1
"매우 배송 중 상황을 전혀 알려주지 않아서 답답했습니다 실망.",0
"아주 처음 이용하는데 설명을 자세히 해주셔서 좋았어요 감사합니다 ㅎㅎ",1
"아주 고급 차량인데도 안심하고 맡길 수 있었습니다 만족해요!",1
"진짜 출발 전 차량 점검을 꼼꼼하게 해주셔서 신뢰가 갔습니다 강추합니다!",1
"전화 응대가 친절하고 예약 과정이 간편했습니다 감사합니다 ^^",1
"신차 탁송이었는데 완벽하게 배송해주셨습니다 좋아요!.",1
"아주 예상 시간을 정확하게 지켜주셔서 일정 관리가 쉬웠어요 추천해요!.",1
"진짜 차량 상태를 사진으로 보내주셔서 투명했습니다 감사합니다!",1
"진짜 차량 키를 분실할 뻔해서 아찔했습니다 별로...",0
"정말 차량 내부에 담배 냄새가 나서 불쾌했습니다 개선 필요.",0
"매우 기대 이상의 서비스였어요 정말 만족합니다 추천해요! ㅎㅎ",1
"아주 기사님의 운전 실력이 뛰어나서 믿고 맡길 수 있었습니다 좋아요! ㅎㅎ",1
"상당히 기대 이상의 서비스였어요 정말 만족합니다 만족해요 ^^",1
"차량 상태를 사진으로 보내주셔서 투명했습니다 최고예요 ㅎㅎ",1
"정말 차량에 흠집 하나 없이 안전하게 배송되었습니다 추천해요! ^^",1
"아주 고급 차량인데도 안심하고 맡길 수 있었습니다 강추합니다!",1
"매우 고객 응대가 불친절해서 기분이 나빴어요 비추천...",0
"정말 비오는 날씨에도 차량을 깨끗하게 관리해주셨어요!!",1
"굉장히 환불 요청했는데 처리가 안 되고 있어요 별로...",0
"정말 여러 번 이용했는데 항상 만족스럽습니다 추천해요! ^^",1
"아주 고급 차량인데도 안심하고 맡길 수 있었습니다.",1
"완전 차량 인도 시 세차까지 해주셔서 감동이었어요 강추합니다.",1
"차량 점검을 대충 하고 출발하셔서 걱정됐어요 ㅜㅜ",0
